cadence,eyeMoveBigHorizontal,focus,numBlinks,sleepy
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,5.853658,1,32.19512,1
0,1.764706,1,38.82353,1
0,2.105263,2,37.89474,1
0,3.050847,2,25.42373,1
0,0,2,24,2
0,2.5,2,25,2
0,7.826087,1,36.52174,1
0,5.581395,1,44.65116,1
0,2.352941,2,35.29412,1
107,5,0,37.5,0
105,1.333333,0,32,0
108,0,0,120,0
113,0,0,60,0
112,0,0,0,0
114,0,0,0,0
112,0,0,0,0
113,0,0,60,0
115,0,0,21.42857,0
112,4.285715,0,37.14286,0
0,1,1,19,1
0,3.829787,1,40.85106,1
0,0,2,27.77778,2
0,3.157895,2,25.26316,1
0,5.084746,2,28.47458,1
0,6.101695,2,24.40678,2
0,6,2,26,2
0,7.118644,2,37.62712,2
0,3,3,11,3
113,4.615385,0,27.69231,0
115,0,0,0,0
118,5.217391,0,5.217391,0
118,0,0,0,0
117,0,0,0,0
109,30,0,30,0
0,3.157895,0,28.42105,0
0,1.2,3,12,0
0,1.132076,2,2.264151,0
0,1.2,2,18,0
0,0,3,8.135593,1
0,2.068965,2,13.44828,1
0,1.016949,2,14.23729,1
0,1,2,17,1
0,0,1,29,1
0,0,2,32,1
0,0,1,41,2
0,0,1,38,2
0,0,2,36.84211,1
0,0,2,37,1
0,0,2,28.47458,2
0,1.016949,1,25.42373,1
0,0,1,28.96552,2
0,0,1,20.42553,2
0,1.090909,2,8.727272,1
0,0,2,5.454545,1
0,0,2,3,1
0,1.132076,3,5.660378,1
0,1.071429,2,18.21429,1
0,0,2,13,1
0,0,1,18,1
0,0,2,1,1
0,2,2,4,2
0,0,1,17.58621,2
0,2.033898,2,8.135593,2
0,0,2,3.050847,1
0,0,2,9.130434,1
0,0,3,9,1
0,0,2,12.20339,1
0,0,1,23,1
0,0,2,20.33898,2
0,0,1,18,2
0,0,2,23,2
0,0,2,18,1
0,2,2,21,1
0,1.016949,2,27.45763,2
0,1.016949,1,27.45763,1
0,0,1,19.65517,2
0,0,2,17.28814,3
0,0,1,11,3
0,1.016949,1,19.32203,3
0,0,2,14,3
0,0,1,14.73684,2
0,5.084746,1,13.22034,1
0,7,1,14,1
0,0,2,11,1
0,1,2,21,2
0,1,1,14,1
0,0,2,13,2
0,0,1,13,1
0,0,2,10,1
0,0,2,14.18182,1
0,0,1,13,1
0,0,2,10,1
0,2,2,13,1
0,3,1,13,2
0,0,1,16,1
0,0,2,14,2
0,0,1,18,2
0,0,2,21,1
0,0,2,19,1
0,5.084746,2,14.23729,2
0,0,2,22.37288,2
0,0,1,16,2
0,1.016949,1,16.27119,1
0,6.206897,2,24.82759,2
0,0,1,10,1
0,0,1,12,2
0,1,1,9,1
0,5,1,17,2
0,4.210526,2,2.105263,1
0,7,2,1,1
0,5,2,2,1
0,2.068965,2,2.068965,1
0,4,2,0,1
0,1,2,1,3
0,4,2,1,2
0,1,2,0,2
0,3.050847,2,2.033898,2
0,5,2,6,2
0,8.372093,1,13.95349,1
0,4.137931,1,31.03448,1
0,4.210526,2,4.210526,2
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,1,2,3,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,3,9,1
0,0,1,18,1
0,2.033898,2,18.30508,3
0,0,1,27.90698,3
0,1.034483,1,21.72414,2
0,0,1,17,3
0,0,1,14,2
0,0,2,11,3
0,0,1,16,3
0,0,1,23.15789,3
0,0,1,16,3
0,0,2,16,3
0,0,2,14,2
0,0,1,18,3
0,2,1,22,2
0,2,1,21,3
0,3,2,16,3
0,0,2,15,3
0,1,2,18,3
0,0,2,16,1
0,3,2,13,1
0,3.050847,2,17.28814,1
0,4,3,12,1
0,2,3,0,1
0,2,0,0,0
0,2.033898,2,2.033898,1
0,2,2,2,1
0,1,2,2,1
0,4.444445,2,1.111111,1
0,6,2,2,1
0,4,0,0,0
0,3,2,3,1
0,5.084746,3,7.118644,2
0,2,2,2,1
0,4,2,1,1
0,1,2,3,2
0,4.285715,2,15,2
0,0,2,3,1
0,2,2,23,2
0,6.521739,1,30,1
0,3,1,17,2
0,0,1,14,2
0,0,3,13,2
0,0,2,18,3
0,0,2,16,1
0,0,1,16,1
0,1.090909,3,8.727272,2
0,0,1,15,2
0,0,1,17,3
0,0,2,24,2
0,0,1,16,3
0,0,2,26,1
0,2.44898,1,29.38776,1
0,0,2,26,2
0,0,1,28.69565,1
0,1,2,13,2
0,0,3,8.571429,3
0,3.103448,3,9.310345,3
0,0,2,1,1
0,0,2,0,1
0,1,2,3,1
0,0,2,0,1
0,0,2,1,1
0,1.071429,2,1.071429,1
0,1.016949,2,6.101695,1
0,0,2,6,1
0,0,2,13.68421,1
0,0,2,14.23729,2
0,1,1,18,3
0,0,3,10.16949,2
0,0,2,7,2
0,1.034483,2,2.068965,3
0,0,2,1,2
0,0,2,2,1
0,0,2,4,1
0,0,2,2,1
0,0,2,0,1
0,2.142857,2,3.214286,1
0,1,2,5,1
0,6.101695,2,3.050847,1
0,0,3,9.056604,1
111,14.11765,0,28.23529,0
113,0,0,36.92308,0
0,1.935484,0,21.29032,0
100,60,0,60,0
104,20,0,0,0
100,60,0,60,0
111,0,1,33.65854,1
0,1.090909,2,45.81818,2
0,0,2,25.09091,3
0,0,2,33.96226,3
0,6.153846,2,38.46154,3
0,5.454545,1,45,2
101,6.521739,0,36.52174,0
0,8.571429,1,35.5102,2
0,1.016949,2,23.38983,2
0,2.142857,2,35.35714,2
120,4,0,36,0
0,4.363636,2,42.54545,2
0,3.050847,2,37.62712,1
0,2.068965,2,36.2069,1
0,0,2,43.92857,2
0,3.157895,2,43.15789,1
0,6.31579,2,41.05263,2
0,3.913043,1,37.82609,2
0,0,2,39.23077,2
0,1.132076,1,20.37736,2
0,4.528302,2,19.24528,2
0,2.4,2,21.6,2
0,4.444445,1,18.88889,2
0,8.372093,1,25.11628,0
0,4.528302,1,30.56604,0
0,1.052632,2,15.78947,0
0,6.428572,2,24.64286,2
0,5.357143,3,9.642857,2
0,5,1,41.25,2
104,10.43478,0,31.30435,0
108,2.857143,0,37.14286,0
111,15,0,90,0
112,20,0,20,0
0,2,0,20,0
0,2.790698,1,22.32558,3
104,7.741935,0,32.90322,0
110,0,0,20,0
112,6,0,24,0
115,6.666667,0,20,0
101,30,0,30,0
102,8.888889,0,60,0
0,1.463415,1,32.19512,1
95,1.714286,0,34.28572,0
107,60,0,20,0
113,0,0,20,0
173,6.428572,0,4.285715,0
0,1.428571,1,15.71429,2
0,1.016949,2,5.084746,2
0,4.137931,3,11.37931,2
0,2.033898,2,7.118644,1
0,5,2,18,1
0,4.363636,2,20.72727,2
0,1.034483,2,7.241379,1
0,1.016949,2,15.25424,1
0,0,2,15.51724,1
0,0,1,13,1
0,1.016949,2,24.40678,1
0,1,2,15,2
0,4.067797,2,17.28814,2
0,3.6,2,30,2
93,10,0,10,0
102,0,0,0,0
97,1.666667,0,21.66667,0
0,8.571429,1,29.38776,2
98,0,0,30,0
110,0,0,0,0
106,0,0,0,0
97,4.615385,0,50.76923,0
0,6.521739,1,33.91304,1
0,2.181818,2,38.18182,2
0,0,1,14,3
0,0,1,12.85714,2
0,6,2,11,3
0,0,1,14,2
0,0,1,19,1
0,0,1,17,1
0,2.222222,2,23.33333,2
0,1,1,13,1
0,6.31579,1,24.21053,1
0,3.396226,2,33.96226,1
0,0,2,15.55556,2
0,0,1,9.310345,2
0,2.142857,2,15,1
0,4,2,16,3
0,1.016949,3,12.20339,2
0,1,1,10,2
0,0,2,15.51724,1
0,1.090909,2,22.90909,3
0,2.142857,1,28.92857,2
0,3,1,41,2
0,0,2,23.7931,2
0,1.2,2,24,2
0,0,2,17,1
0,1,1,25,1
0,0,2,25,1
0,2.142857,2,22.5,1
0,1,2,34,1
0,0,2,29,1
0,0,2,16,2
0,0,2,6.818182,1
0,0,2,25.71429,2
0,0,2,27.36842,2
0,2.352941,2,32.94118,2
0,7.5,2,41.78572,2
0,0,2,46.55173,2
0,1,2,22,2
0,1,1,14,1
0,1.052632,2,25.26316,1
0,1.428571,1,38.57143,1
0,0,1,34,1
0,0,1,13,2
0,2.4,2,33.6,2
0,2,2,26,2
0,5.172414,2,13.44828,1
0,7.368421,1,10.52632,1
0,2.105263,2,7.368421,1
0,7.346939,1,19.59184,1
0,1.052632,2,20,1
0,5,2,23,2
0,7.241379,2,19.65517,2
0,4.067797,2,11.18644,2
0,6.428572,1,24.64286,2
0,3.333333,2,21.11111,2
0,2.790698,1,20.93023,2
104,60,0,0,0
0,0,0,28.69565,0
90,0,0,25.71429,0
0,3.829787,1,29.3617,2
0,2.033898,2,24.40678,2
0,6,2,33.6,2
0,5.581395,1,26.51163,2
0,1.463415,1,35.12195,2
0,6,2,17,2
0,0,2,7,3
0,2,2,6,2
0,0,2,5.084746,1
0,0,2,4.067797,1
0,1.016949,2,4.067797,1
107,20,0,20,0
102,0,0,0,0
99,0,0,0,0
106,0,0,0,0
105,0,0,0,0
105,0,0,0,0
108,0,0,0,0
108,0,0,20,0
107,25.71429,0,8.571429,0
107,18.46154,0,36.92308,0
113,0,0,60,0
110,0,0,0,0
0,0,0,64.61539,0
0,0,0,20,0
0,0,0,55,0
112,2.222222,0,37.77778,0
0,0,3,10.18868,1
0,1.016949,2,6.101695,1
102,0,0,5.217391,0
120,0,0,12,0
0,1.132076,2,18.11321,1
0,0,2,8.135593,1
0,1,2,1,2
0,1.052632,2,3.157895,2
0,0,2,2,1
0,0,2,3.050847,1
0,2,2,3,1
0,1,2,18,3
0,2.790698,2,9.767442,3
0,1.016949,2,6.101695,2
0,1,2,5,1
0,1,2,21,2
0,0,2,18.30508,1
0,0,2,31,1
0,1.052632,2,16.84211,2
0,1.071429,2,27.85714,1
0,6.428572,2,23.57143,1
0,0,2,20,2
0,1,2,20,1
0,0,2,24,2
0,1,1,19,1
0,0,2,19,2
0,1.016949,1,19.32203,2
0,0,1,15,1
0,0,3,7,1
0,0,2,18,1
0,0,2,14.48276,1
0,0,2,4.067797,1
0,0,2,7,2
0,0,2,8,1
0,1.071429,2,10.71429,1
0,0,3,11,1
0,0,2,5,1
0,0,2,2,1
0,0,2,2,1
0,2,2,5,1
0,0,2,7.118644,1
0,1.016949,2,8.135593,1
0,0,1,14,1
0,0,2,5,1
0,1,2,8,1
0,1,2,9,1
0,0,2,6,1
0,0,2,3.050847,1
0,1,3,5,1
0,0,2,2,1
0,0,2,5,1
0,0,2,4,1
0,0,2,1,1
0,0,2,1,3
0,0,2,7.241379,3
0,1.132076,3,6.792453,3
0,0,2,5,1
0,0,2,5,1
0,0,2,5.084746,1
0,0,3,9,1
0,2,2,5,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,1,2,3,1
0,0,2,1,1
0,1,2,13,2
0,0,2,4,1
0,0,2,6.545455,1
0,0,2,10,1
0,0,3,7,1
0,0,2,5,1
0,1.111111,2,11.11111,1
0,3.050847,2,7.118644,2
0,1.090909,2,9.818181,1
0,0,2,3.050847,2
0,1.034483,2,2.068965,1
0,6.122449,1,26.93878,1
0,2.068965,1,13.44828,1
0,2,2,10,2
0,1,3,11,1
0,0,2,3,2
0,0,2,3,1
0,0,2,9,1
0,0,3,11,2
0,0,2,2,1
0,1,3,7,3
0,0,2,3,1
0,0,2,3,1
0,1,2,7,1
0,0,2,4,1
0,0,2,7,1
0,0,2,11,2
0,0,2,8,1
0,0,2,4,1
92,0,0,26.8421,0
0,0,0,22.5,0
0,0,2,4.210526,1
0,0,2,2.033898,1
0,0,2,0,1
0,0,2,3.103448,1
0,0,2,13.68421,1
0,0,2,7,1
0,0,2,15.51724,2
0,0,1,11,2
0,0,1,10,2
0,0,2,13,1
0,0,2,11,1
0,0,3,7.118644,3
0,0,2,19.61539,3
0,0,1,13.92857,3
0,2.068965,1,13.44828,3
0,2.142857,1,18.21429,3
0,3,1,12,2
0,1.016949,2,25.42373,2
0,6.122449,1,15.91837,1
119,4.390244,0,14.63415,0
0,25.71429,0,17.14286,0
0,54.54546,0,21.81818,0
104,4.137931,0,14.48276,0
0,2.068965,2,17.58621,1
0,0,0,18.46154,0
0,0,2,16.66667,1
0,0,2,13,1
0,0,3,9,1
0,0,2,3,1
0,1.016949,1,17.28814,1
0,2,1,13,1
0,1,2,16,1
0,3.272727,2,17.45454,1
0,1,1,14,1
0,0,2,16.84211,1
0,6.792453,1,18.11321,2
0,2.222222,2,13.33333,1
0,2.264151,2,24.90566,1
0,6.521739,1,40.43478,2
0,1.016949,1,14.23729,2
0,2,2,16,2
0,1,1,15,1
0,5.357143,1,11.78571,1
0,4.444445,1,17.77778,1
0,3.428571,1,24,1
0,13.33333,0,23.33333,0
0,12.85714,1,41.42857,1
0,0,1,13.09091,2
0,0,2,3,2
0,0,2,2,1
0,0,3,5,1
0,4.363636,2,12,1
0,5.581395,1,16.74419,1
0,5.263158,2,20,1
0,7.118644,2,31.52542,1
0,2.264151,2,20.37736,1
0,3.103448,1,18.62069,1
0,0,1,15,2
0,6,1,18,2
0,2.181818,1,21.81818,1
0,0,1,11,1
0,0,1,14,1
0,0,2,10,2
0,1.052632,1,17.89474,2
0,1,1,21,1
0,0,1,20.33898,1
0,1.034483,2,24.82759,1
0,10.18868,2,18.11321,2
0,4.067797,2,22.37288,1
0,1.016949,1,21.35593,1
0,1,1,26,1
0,1.034483,2,20.68966,1
0,3.214286,1,21.42857,1
0,1.016949,1,27.45763,1
0,2.44898,1,25.71429,2
0,3.050847,2,15.25424,2
0,1.034483,2,23.7931,2
0,1,2,27,2
0,1.052632,1,27.36842,2
0,1.132076,2,22.64151,1
0,0,2,23.15789,2
0,1.090909,1,14.18182,1
0,5.357143,2,13.92857,1
0,2.068965,2,10.34483,1
0,7.5,2,30,1
0,3.103448,2,23.7931,1
0,1.25,2,6.25,1
0,1.538462,2,21.53846,1
0,2.033898,1,12.20339,2
0,0,1,13.44828,1
0,1.016949,1,13.22034,1
0,9,1,21,1
0,3,1,18,1
0,1.034483,1,17.58621,1
0,1.071429,2,26.78571,1
0,0,2,29,2
0,0,1,20,1
0,0,1,14,1
0,0,2,18.94737,1
0,0,1,13,2
0,0,1,12,1
0,0,2,19.32203,1
0,0,2,21.05263,2
0,5.084746,1,20.33898,1
0,1.034483,2,18.62069,1
0,3.396226,2,33.96226,2
0,0,2,18,1
0,2.068965,1,13.44828,2
0,1.090909,2,24,1
0,0,2,12.41379,1
0,1.052632,3,12.63158,1
0,0,1,20,1
0,1.034483,2,15.51724,0
114,3.6,0,20.4,0
101,4.390244,2,5.853658,0
99,3.636364,0,7.272727,0
0,0,2,1,0
0,1.034483,2,3.103448,1
0,0,2,0,2
0,1,0,0,0
0,0,0,0,0
0,2.105263,2,6.31579,1
0,0,2,3.050847,2
0,0,2,4.067797,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
115,0,0,70,0
115,0,0,85.38461,0
110,0,0,49.41177,0
108,0,0,32.85714,0
0,2.5,1,22.5,1
0,0,2,23,3
0,1.428571,1,20,2
0,3.333333,2,31.11111,1
0,4.528302,2,18.11321,2
0,9.310345,2,32.06897,2
0,6.666667,2,36.66667,2
0,3.214286,2,51.42857,2
0,6.545455,2,45.81818,2
0,3.272727,2,60,2
0,3,1,39,2
0,6,1,21,1
0,3,2,17,2
0,3,2,6,1
0,1,2,12,1
0,10.34483,2,10.34483,1
0,1.034483,2,11.37931,1
0,0,2,0,1
0,0,0,0,0
0,0,2,4,2
0,0,2,6,3
0,0,3,6,3
0,1,2,5,3
0,0,3,6,1
0,0,2,3,1
0,0,3,8,1
0,1.052632,1,15.78947,3
0,1,2,7,1
0,0,2,7,1
0,0,3,8,1
0,0,2,2,1
0,0,2,5,1
0,0,2,3.050847,1
0,0,2,17.14286,1
0,0,1,11,1
0,1,1,12,1
0,0,2,11,1
0,1,2,2,3
0,0,2,11,3
0,1,1,13,1
0,0,1,12,1
0,0,1,16,1
0,5,2,15,1
0,3,2,24,1
0,0,2,18,1
0,2.068965,2,16.55172,1
0,0,2,15.25424,2
0,0,1,12,3
0,2.033898,1,16.27119,3
0,0,2,12,3
0,4.528302,2,16.98113,2
0,0,2,19.28571,2
0,0,2,14,2
0,1.016949,2,16.27119,1
0,0,1,16,1
0,0,2,15,1
0,0,1,11.57895,1
0,0,2,7.058824,1
0,2.352941,2,14.11765,1
0,5.106383,1,15.31915,1
0,0,2,20,1
0,5.294118,2,10.58824,1
0,3,2,11,2
0,3.396226,2,24.90566,1
0,3.214286,2,23.57143,2
0,3.103448,2,11.37931,2
0,0,2,6,3
0,3.67347,1,22.04082,2
0,1,1,21,2
0,7.118644,2,24.40678,3
0,2.352941,3,15.29412,1
0,0,3,0,1
0,0,2,1.016949,2
0,1.153846,2,13.84615,1
0,0,2,4,1
0,3,2,3,2
0,3.829787,2,5.106383,1
0,6.486486,2,17.83784,1
0,0,2,8.421053,1
0,0,2,1,1
0,0,2,1,1
0,0,2,3,1
0,0,2,1,1
0,0,2,0,1
0,0,2,1,1
0,0,2,0,1
0,0,2,1,1
0,0,2,1,1
0,1,2,2,1
0,0,2,2,1
0,0,2,0,1
0,0,0,0,0
0,1,0,0,0
0,2.033898,2,2.033898,1
0,1,2,1,1
0,0,2,1,1
0,0,2,0,3
0,0,2,1.052632,3
0,3.829787,1,14.04255,1
0,3.103448,1,0,1
0,2,2,1,1
0,3,2,2,1
0,0,2,0,1
0,2.068965,2,1.034483,1
0,3.103448,2,1.034483,3
0,0,2,1,3
0,0,2,0,3
0,7.118644,2,3.050847,3
0,3.103448,2,1.034483,1
0,1,2,0,1
0,8.135593,2,1.016949,1
0,2,2,0,3
0,2,2,3,3
0,11,2,5,1
0,6,2,7,1
0,8,2,3,1
0,2,2,1,1
0,1,2,0,1
0,0,2,2,1
0,1,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,2,2,1
0,1,2,0,1
0,0,2,1,1
0,1,2,2,1
0,0,2,1,1
0,1,2,2,1
0,6.101695,2,1.016949,1
0,1,2,1,1
0,0,2,2,1
0,0,2,0,1
0,2,2,1,1
0,0,2,0,1
0,7,0,0,0
0,9.152542,2,1.016949,1
0,2.033898,2,1.016949,2
0,1,2,3,1
0,9.130434,2,3.913043,1
0,13.2,2,14.4,1
0,12,2,22.8,1
0,7,2,7,2
0,0,2,6,1
0,0,2,5,1
0,2,2,11,1
0,0,2,0,2
0,0,2,2,1
0,0,2,7,1
0,0,2,3,1
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,0
0,2,2,1,1
0,0,2,0,1
0,5.555555,2,1.111111,1
0,10.5,1,12,1
0,1.818182,1,14.54545,1
0,0,1,25.5,1
0,1.176471,2,43.52941,1
0,2.307692,2,31.15385,2
0,4.210526,2,20,1
0,3.333333,2,33.33334,1
0,1.22449,1,47.7551,1
0,0,2,40,1
0,2.181818,2,42.54545,2
0,0,1,14.48276,1
0,1.034483,1,27.93104,2
0,0,1,23.38983,2
0,0,2,12,3
0,0,2,23,1
0,4.285715,1,33.21428,2
0,1.111111,2,37.77778,1
0,1.034483,2,28.96552,3
0,3.103448,1,22.75862,3
0,0,2,26,1
0,2.5,1,31.25,1
0,3.076923,1,26.15385,2
0,0,2,20,3
0,2,2,37,2
0,0,2,19.63636,2
0,0,2,37,1
0,0,2,24,2
0,3,2,36,2
0,0,2,27.93104,2
0,1,2,27,2
0,4,2,32,1
0,5,2,35,1
0,1,2,19,1
0,4,2,21,2
0,0,2,28,2
0,0,2,24.21053,2
0,6.666667,1,16,2
0,3.870968,1,5.806451,1
0,2.068965,2,2.068965,1
0,0,2,0,2
0,0,0,0,0
0,0,2,1,1
0,0,2,0,1
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,2.727273,1,13.63636,1
0,2,2,36,2
0,1,2,45,2
0,5,2,26,2
0,1,2,29,2
0,3.67347,1,26.93878,1
0,4.736842,1,37.89474,1
0,2.307692,1,26.53846,2
0,0,2,9,2
0,0,1,20,3
0,6.25,1,32.5,3
0,1.052632,2,31.57895,2
0,0,2,17,3
0,1.034483,1,11.37931,3
0,1,2,14,2
0,0,1,24,3
0,0,1,15,3
0,0,2,16,3
0,1.428571,1,24.28572,2
0,2.352941,2,21.17647,2
0,3.333333,3,10,3
0,0,3,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
